Index,Bed,zRent,zCapVal,isRemoved,Land Size (sqm)_val,Land Size (sqm)_z,Floor Size (sqm)_val,Floor Size (sqm)_z,Year Built_val,Year Built_z,Capital Value_val,Capital Value_z,Last Rental Price_val,Last Rental Price_z
524,2.0,-0.4552875,0.0843125,False,122.0,-64751999999.99999,78.0,-0.11730434782608695,2020.0,0.4817857142857143,610000.0,0.0843125,500.0,-0.4552875
525,2.0,-0.4552875,0.0,False,86.0,-89033999999.99998,78.0,-0.11730434782608695,2020.0,0.4817857142857143,600000.0,0.0,500.0,-0.4552875
526,2.0,-0.4552875,-0.33725,False,218.0,0.0,69.0,-0.6451739130434783,2017.0,0.33725,560000.0,-0.33725,500.0,-0.4552875
527,2.0,-0.4552875,-0.2529375,False,218.0,0.0,73.0,-0.4105652173913043,2018.0,0.3854285714285714,570000.0,-0.2529375,500.0,-0.4552875
529,2.0,-0.4552875,0.33725,False,280.0,41819000000.0,113.0,1.9355217391304347,2000.0,-0.4817857142857143,640000.0,0.33725,500.0,-0.4552875
530,3.0,-2.0235,-1.1241666666666668,False,218.0,0.0,117.0,-0.5845666666666667,2010.0,0.33725,600000.0,-1.1241666666666668,500.0,-2.0235
531,4.0,-0.9929524590163935,-1.9391875,True,218.0,-0.8658245192307692,120.0,-1.16014,1975.0,0.0843125,440000.0,-1.9391875,500.0,-0.9929524590163935
532,4.0,-0.9929524590163935,-0.37940625,False,524.0,0.12646875,140.0,-0.62054,1905.0,-1.0960625,810000.0,-0.37940625,500.0,-0.9929524590163935
533,2.0,-0.4552875,-0.9274375,False,218.0,0.0,90.0,0.5865217391304348,1985.0,-1.2044642857142858,490000.0,-0.9274375,500.0,-0.4552875
534,2.0,-0.4552875,-0.5901875,False,165.0,-35748500000.0,91.0,0.6451739130434783,2005.0,-0.24089285714285716,530000.0,-0.5901875,500.0,-0.4552875
535,2.0,-0.4552875,-0.6745,False,218.0,0.0,61.0,-1.1143913043478262,2014.0,0.1927142857142857,520000.0,-0.6745,500.0,-0.4552875
536,2.0,-0.4552875,-0.6745,False,218.0,0.0,61.0,-1.1143913043478262,2014.0,0.1927142857142857,520000.0,-0.6745,500.0,-0.4552875
537,3.0,-2.0235,-0.6745,False,218.0,0.0,90.0,-1.7986666666666666,2016.0,0.5396,660000.0,-0.6745,500.0,-2.0235
538,2.0,-0.4552875,0.0843125,False,218.0,0.0,90.0,0.5865217391304348,1970.0,-1.9271428571428573,610000.0,0.0843125,500.0,-0.4552875
539,3.0,-2.0235,-1.4239444444444445,True,330.0,1.2696470588235294,121.0,-0.4047,1905.0,-3.203875,560000.0,-1.4239444444444445,500.0,-2.0235
540,2.0,-0.4552875,0.0,False,218.0,0.0,75.0,-0.2932608695652174,2021.0,0.5299642857142858,600000.0,0.0,500.0,-0.4552875
541,2.0,-0.4552875,0.0,False,218.0,0.0,74.0,-0.35191304347826086,2021.0,0.5299642857142858,600000.0,0.0,500.0,-0.4552875
542,2.0,-0.4552875,-1.6019375,False,218.0,0.0,70.0,-0.5865217391304348,1960.0,-2.4089285714285715,410000.0,-1.6019375,500.0,-0.4552875
543,2.0,-0.4552875,-0.168625,False,98.0,-80940000000.0,75.0,-0.2932608695652174,2022.0,0.5781428571428571,580000.0,-0.168625,500.0,-0.4552875
544,2.0,-0.4552875,-0.168625,False,89.0,-87010499999.99998,75.0,-0.2932608695652174,2022.0,0.5781428571428571,580000.0,-0.168625,500.0,-0.4552875
545,2.0,-0.4552875,0.168625,False,176.0,-28329000000.0,75.0,-0.2932608695652174,2022.0,0.5781428571428571,620000.0,0.168625,500.0,-0.4552875
546,2.0,-0.4552875,-1.0960625,False,218.0,0.0,80.0,0.0,1970.0,-1.9271428571428573,470000.0,-1.0960625,500.0,-0.4552875
547,2.0,-0.4552875,-0.5901875,False,218.0,0.0,80.0,0.0,1976.0,-1.6380714285714286,530000.0,-0.5901875,500.0,-0.4552875
548,3.0,-2.0235,-3.3725,True,107.0,-1.258310924369748,140.0,0.44966666666666666,1990.0,-0.33725,300000.0,-3.3725,500.0,-2.0235
549,2.0,-0.4552875,0.0,False,135.0,-55983499999.99999,90.0,0.5865217391304348,2010.0,0.0,600000.0,0.0,500.0,-0.4552875
550,2.0,-0.4552875,-1.4333125,False,218.0,0.0,90.0,0.5865217391304348,1970.0,-1.9271428571428573,430000.0,-1.4333125,500.0,-0.4552875
551,2.0,-0.4552875,0.6745,False,329.0,74869500000.0,120.0,2.3460869565217393,1965.0,-2.1680357142857143,680000.0,0.6745,500.0,-0.4552875
552,2.0,-0.4552875,-0.4215625,False,218.0,0.0,80.0,0.0,1955.0,-2.6498214285714283,550000.0,-0.4215625,500.0,-0.4552875
553,2.0,-0.4552875,0.505875,False,107.0,-74869500000.0,71.0,-0.5278695652173913,2022.0,0.5781428571428571,660000.0,0.505875,500.0,-0.4552875
554,3.0,-2.0235,0.29977777777777775,True,845.0,7.107756302521008,120.0,-0.44966666666666666,1960.0,-1.349,790000.0,0.29977777777777775,500.0,-2.0235
555,2.0,-0.47214999999999996,-0.0843125,False,218.0,0.0,100.0,1.1730434782608696,1970.0,-1.9271428571428573,590000.0,-0.0843125,499.0,-0.47214999999999996
556,3.0,-2.03699,-0.37472222222222223,True,506.0,3.264806722689076,160.0,1.349,1920.0,-2.698,700000.0,-0.37472222222222223,499.0,-2.03699
557,2.0,-0.47214999999999996,-0.5901875,False,218.0,0.0,60.0,-1.1730434782608696,1980.0,-1.4453571428571428,530000.0,-0.5901875,499.0,-0.47214999999999996
558,2.0,-0.47214999999999996,0.2529375,False,173.0,-30352499999.999996,63.0,-0.9970869565217392,2023.0,0.6263214285714286,630000.0,0.2529375,499.0,-0.47214999999999996
560,2.0,-0.5396,-1.0960625,False,218.0,0.0,59.0,-1.231695652173913,2016.0,0.28907142857142853,470000.0,-1.0960625,495.0,-0.5396
561,2.0,-0.5396,-0.4215625,False,218.0,0.0,60.0,-1.1730434782608696,2016.0,0.28907142857142853,550000.0,-0.4215625,495.0,-0.5396
562,2.0,-0.5396,-2.192125,False,218.0,0.0,70.0,-0.5865217391304348,1965.0,-2.1680357142857143,340000.0,-2.192125,495.0,-0.5396
563,2.0,-0.5396,-1.39115625,False,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,435000.0,-1.39115625,495.0,-0.5396
564,2.0,-0.5396,-1.30684375,False,218.0,0.0,58.0,-1.2903478260869565,2016.0,0.28907142857142853,445000.0,-1.30684375,495.0,-0.5396
565,2.0,-0.5396,-1.55978125,False,218.0,0.0,66.0,-0.8211304347826086,2010.0,0.0,415000.0,-1.55978125,495.0,-0.5396
566,2.0,-0.5396,-0.0843125,False,143.0,-50587499999.99999,75.0,-0.2932608695652174,2022.0,0.5781428571428571,590000.0,-0.0843125,495.0,-0.5396
567,3.0,-2.09095,-1.2740555555555555,True,442.0,2.5392941176470587,94.0,-1.6188,1920.0,-2.698,580000.0,-1.2740555555555555,495.0,-2.09095
568,2.0,-0.5396,-0.9274375,False,218.0,0.0,80.0,0.0,1970.0,-1.9271428571428573,490000.0,-0.9274375,495.0,-0.5396
569,2.0,-0.5396,0.2529375,False,71.0,-99151500000.0,67.0,-0.7624782608695652,2023.0,0.6263214285714286,630000.0,0.2529375,495.0,-0.5396
570,3.0,-2.09095,-0.44966666666666666,False,218.0,0.0,120.0,-0.44966666666666666,1975.0,-0.843125,690000.0,-0.44966666666666666,495.0,-2.09095
571,2.0,-0.6239125,0.0,False,86.0,-89033999999.99998,78.0,-0.11730434782608695,2020.0,0.4817857142857143,600000.0,0.0,490.0,-0.6239125
572,3.0,-2.1584,-2.698,False,218.0,0.0,110.0,-0.8993333333333333,1975.0,-0.843125,390000.0,-2.698,490.0,-2.1584
573,3.0,-2.1584,-1.0492222222222223,False,218.0,0.0,140.0,0.44966666666666666,1990.0,-0.33725,610000.0,-1.0492222222222223,490.0,-2.1584
574,2.0,-0.6239125,-1.68625,False,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,400000.0,-1.68625,490.0,-0.6239125
575,3.0,-2.1584,-0.6745,False,218.0,0.0,130.0,0.0,1910.0,-3.03525,660000.0,-0.6745,490.0,-2.1584
576,2.0,-0.6239125,-1.39115625,False,218.0,0.0,85.0,0.2932608695652174,1960.0,-2.4089285714285715,435000.0,-1.39115625,490.0,-0.6239125
577,2.0,-0.6239125,-0.7588125,False,218.0,0.0,82.0,0.11730434782608695,1965.0,-2.1680357142857143,510000.0,-0.7588125,490.0,-0.6239125
578,2.0,-0.6239125,-0.4215625,False,218.0,0.0,70.0,-0.5865217391304348,1970.0,-1.9271428571428573,550000.0,-0.4215625,490.0,-0.6239125
580,2.0,-0.640775,-1.0960625,False,218.0,0.0,90.0,0.5865217391304348,1970.0,-1.9271428571428573,470000.0,-1.0960625,489.0,-0.640775
581,2.0,-0.708225,-1.47546875,False,218.0,0.0,60.0,-1.1730434782608696,1965.0,-2.1680357142857143,425000.0,-1.47546875,485.0,-0.708225
582,2.0,-0.708225,-1.2646875,False,218.0,0.0,78.0,-0.11730434782608695,2000.0,-0.4817857142857143,450000.0,-1.2646875,485.0,-0.708225
583,2.0,-0.708225,-0.6745,False,218.0,0.0,80.0,0.0,1995.0,-0.7226785714285714,520000.0,-0.6745,485.0,-0.708225
584,3.0,-2.22585,-0.7494444444444445,False,218.0,0.0,112.0,-0.8094,1945.0,-1.8548749999999998,650000.0,-0.7494444444444445,485.0,-2.22585
585,2.0,-0.708225,-2.2764375,True,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,330000.0,-2.2764375,485.0,-0.708225
586,5.0,-0.18291525423728813,-0.7999883720930232,False,959.0,0.6859322033898305,330.0,0.9161958333333333,1980.0,-0.44966666666666666,670000.0,-0.7999883720930232,485.0,-0.18291525423728813
587,2.0,-0.708225,0.4215625,False,218.0,0.0,110.0,1.7595652173913043,1980.0,-1.4453571428571428,650000.0,0.4215625,485.0,-0.708225
588,2.0,-0.708225,-0.9274375,False,218.0,0.0,80.0,0.0,1960.0,-2.4089285714285715,490000.0,-0.9274375,485.0,-0.708225
589,3.0,-2.22585,1.5738333333333334,True,990.0,8.751495798319327,300.0,7.644333333333333,2000.0,0.0,960000.0,1.5738333333333334,485.0,-2.22585
590,2.0,-0.7925375,-1.47546875,False,218.0,0.0,90.0,0.5865217391304348,1975.0,-1.6862499999999998,425000.0,-1.47546875,480.0,-0.7925375
591,4.0,-1.081411475409836,-2.23428125,True,218.0,-0.8658245192307692,73.0,-2.4282,1970.0,0.0,370000.0,-2.23428125,480.0,-1.081411475409836
592,2.0,-0.7925375,-1.89703125,False,218.0,0.0,90.0,0.5865217391304348,1970.0,-1.9271428571428573,375000.0,-1.89703125,480.0,-0.7925375
593,2.0,-0.7925375,-2.0235,True,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,360000.0,-2.0235,480.0,-0.7925375
594,2.0,-0.7925375,-2.0235,False,218.0,0.0,70.0,-0.5865217391304348,1970.0,-1.9271428571428573,360000.0,-2.0235,480.0,-0.7925375
595,2.0,-0.7925375,5.396,False,426.0,140295999999.99997,187.0,6.275782608695652,2010.0,0.0,1240000.0,5.396,480.0,-0.7925375
596,2.0,-0.7925375,-1.0960625,False,218.0,0.0,66.0,-0.8211304347826086,1980.0,-1.4453571428571428,470000.0,-1.0960625,480.0,-0.7925375
597,2.0,-0.7925375,-1.39115625,False,218.0,0.0,70.0,-0.5865217391304348,1985.0,-1.2044642857142858,435000.0,-1.39115625,480.0,-0.7925375
598,2.0,-0.7925375,-0.5901875,False,184.0,-22933000000.0,91.0,0.6451739130434783,2005.0,-0.24089285714285716,530000.0,-0.5901875,480.0,-0.7925375
599,2.0,-0.7925375,-1.81271875,False,218.0,0.0,80.0,0.0,1965.0,-2.1680357142857143,385000.0,-1.81271875,480.0,-0.7925375
600,2.0,-0.7925375,0.0,False,218.0,0.0,73.0,-0.4105652173913043,2015.0,0.24089285714285716,600000.0,0.0,480.0,-0.7925375
601,2.0,-0.7925375,0.5901875,False,218.0,0.0,390.0,18.182173913043478,1970.0,-1.9271428571428573,670000.0,0.5901875,480.0,-0.7925375
602,2.0,-0.7925375,-1.2646875,False,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,450000.0,-1.2646875,480.0,-0.7925375
603,2.0,-0.7925375,0.33725,False,153.0,-43842500000.0,66.0,-0.8211304347826086,2023.0,0.6263214285714286,640000.0,0.33725,480.0,-0.7925375
604,2.0,-0.7925375,-0.843125,False,218.0,0.0,100.0,1.1730434782608696,1970.0,-1.9271428571428573,500000.0,-0.843125,480.0,-0.7925375
605,2.0,-0.8768499999999999,-1.7705625,False,218.0,0.0,60.0,-1.1730434782608696,1975.0,-1.6862499999999998,390000.0,-1.7705625,475.0,-0.8768499999999999
606,2.0,-0.8768499999999999,-1.39115625,False,218.0,0.0,70.0,-0.5865217391304348,1985.0,-1.2044642857142858,435000.0,-1.39115625,475.0,-0.8768499999999999
608,2.0,-0.8768499999999999,-1.4333125,False,218.0,0.0,70.0,-0.5865217391304348,1960.0,-2.4089285714285715,430000.0,-1.4333125,475.0,-0.8768499999999999
609,2.0,-0.8768499999999999,-1.05390625,False,218.0,0.0,80.0,0.0,1970.0,-1.9271428571428573,475000.0,-1.05390625,475.0,-0.8768499999999999
610,3.0,-2.36075,-2.0984444444444446,True,218.0,0.0,90.0,-1.7986666666666666,1945.0,-1.8548749999999998,470000.0,-2.0984444444444446,475.0,-2.36075
611,5.0,-0.22864406779661017,2.9019186046511627,True,218.0,-2.137822033898305,540.0,3.2769458333333334,2000.0,0.44966666666666666,1850000.0,2.9019186046511627,475.0,-0.22864406779661017
612,2.0,-0.9611625,-1.64409375,False,218.0,0.0,83.0,0.17595652173913043,1975.0,-1.6862499999999998,405000.0,-1.64409375,470.0,-0.9611625
613,2.0,-0.9611625,-0.2529375,False,218.0,0.0,76.0,-0.2346086956521739,2017.0,0.33725,570000.0,-0.2529375,470.0,-0.9611625
614,2.0,-0.9611625,-1.64409375,False,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,405000.0,-1.64409375,470.0,-0.9611625
615,2.0,-0.9611625,0.7588125,False,650.0,291384000000.0,110.0,1.7595652173913043,1930.0,-3.8542857142857145,690000.0,0.7588125,470.0,-0.9611625
616,3.0,-2.4282,-1.1241666666666668,False,218.0,0.0,110.0,-0.8993333333333333,1990.0,-0.33725,600000.0,-1.1241666666666668,470.0,-2.4282
617,3.0,-2.4282,-0.9742777777777778,False,218.0,0.0,110.0,-0.8993333333333333,1990.0,-0.33725,620000.0,-0.9742777777777778,470.0,-2.4282
618,2.0,-0.9611625,-1.13821875,False,218.0,0.0,70.0,-0.5865217391304348,1970.0,-1.9271428571428573,465000.0,-1.13821875,470.0,-0.9611625
619,2.0,-0.9611625,-1.22253125,False,218.0,0.0,80.0,0.0,1975.0,-1.6862499999999998,455000.0,-1.22253125,470.0,-0.9611625
620,2.0,-0.9611625,-0.843125,False,218.0,0.0,64.0,-0.9384347826086956,1960.0,-2.4089285714285715,500000.0,-0.843125,470.0,-0.9611625
621,2.0,-0.9611625,-0.843125,False,218.0,0.0,75.0,-0.2932608695652174,1960.0,-2.4089285714285715,500000.0,-0.843125,470.0,-0.9611625
623,2.0,-0.9611625,-0.505875,False,218.0,0.0,80.0,0.0,1970.0,-1.9271428571428573,540000.0,-0.505875,470.0,-0.9611625
624,2.0,-0.9611625,0.2529375,False,218.0,0.0,110.0,1.7595652173913043,1990.0,-0.9635714285714286,630000.0,0.2529375,470.0,-0.9611625
626,2.0,-1.0454750000000002,0.5901875,False,690.0,318363999999.99994,300.0,12.903478260869564,1970.0,-1.9271428571428573,670000.0,0.5901875,465.0,-1.0454750000000002
628,2.0,-1.0454750000000002,-0.4215625,False,218.0,0.0,90.0,0.5865217391304348,1990.0,-0.9635714285714286,550000.0,-0.4215625,465.0,-1.0454750000000002
629,2.0,-1.1297875,-0.5901875,False,270.0,35073999999.99999,92.0,0.7038260869565217,2000.0,-0.4817857142857143,530000.0,-0.5901875,460.0,-1.1297875
630,3.0,-2.5631,-2.4731666666666667,True,218.0,0.0,70.0,-2.698,1975.0,-0.843125,420000.0,-2.4731666666666667,460.0,-2.5631
631,2.0,-1.1297875,-1.2646875,False,218.0,0.0,56.0,-1.4076521739130434,2016.0,0.28907142857142853,450000.0,-1.2646875,460.0,-1.1297875
632,4.0,-1.1698704918032787,-0.21078125,True,885.0,1.2971153846153847,142.0,-0.56658,1970.0,0.0,850000.0,-0.21078125,460.0,-1.1698704918032787
633,1.0,0.8993333333333333,0.0,False,218.0,0.0,57.0,0.2698,2010.0,1.5738333333333332,415000.0,0.0,460.0,0.8993333333333333
634,1.0,0.8993333333333333,0.0,False,218.0,0.0,57.0,0.2698,2010.0,1.5738333333333332,415000.0,0.0,460.0,0.8993333333333333
635,2.0,-1.1297875,-1.349,False,218.0,0.0,63.0,-0.9970869565217392,2000.0,-0.4817857142857143,440000.0,-1.349,460.0,-1.1297875
636,2.0,-1.1297875,0.0,False,218.0,0.0,75.0,-0.2932608695652174,2021.0,0.5299642857142858,600000.0,0.0,460.0,-1.1297875
637,2.0,-1.1297875,-1.0960625,False,218.0,0.0,70.0,-0.5865217391304348,1965.0,-2.1680357142857143,470000.0,-1.0960625,460.0,-1.1297875
638,2.0,-1.1297875,-0.7588125,False,218.0,0.0,80.0,0.0,1970.0,-1.9271428571428573,510000.0,-0.7588125,460.0,-1.1297875
639,1.0,0.8768499999999999,-0.168625,False,218.0,0.0,80.0,3.3725,1960.0,-0.6745,400000.0,-0.168625,459.0,0.8768499999999999
640,2.0,-1.2984125,-1.180375,False,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,460000.0,-1.180375,450.0,-1.2984125
641,2.0,-1.2984125,-1.22253125,False,218.0,0.0,80.0,0.0,1975.0,-1.6862499999999998,455000.0,-1.22253125,450.0,-1.2984125
642,2.0,-1.2984125,-1.7705625,False,218.0,0.0,60.0,-1.1730434782608696,1975.0,-1.6862499999999998,390000.0,-1.7705625,450.0,-1.2984125
643,2.0,-1.2984125,-1.7705625,False,218.0,0.0,60.0,-1.1730434782608696,1975.0,-1.6862499999999998,390000.0,-1.7705625,450.0,-1.2984125
644,2.0,-1.2984125,-1.7705625,False,218.0,0.0,50.0,-1.7595652173913043,1970.0,-1.9271428571428573,390000.0,-1.7705625,450.0,-1.2984125
645,3.0,-2.698,-1.4239444444444445,True,422.0,2.3125714285714283,90.0,-1.7986666666666666,1905.0,-3.203875,560000.0,-1.4239444444444445,450.0,-2.698
646,2.0,-1.2984125,-2.0235,True,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,360000.0,-2.0235,450.0,-1.2984125
648,2.0,-1.2984125,-1.98134375,False,218.0,0.0,60.0,-1.1730434782608696,1975.0,-1.6862499999999998,365000.0,-1.98134375,450.0,-1.2984125
649,2.0,-1.2984125,1.47546875,False,218.0,0.0,130.0,2.932608695652174,1980.0,-1.4453571428571428,775000.0,1.47546875,450.0,-1.2984125
650,1.0,0.6745,0.6182916666666667,False,218.0,0.0,58.0,0.40469999999999995,1975.0,0.0,470000.0,0.6182916666666667,450.0,0.6745
651,2.0,-1.2984125,-1.349,False,218.0,0.0,67.0,-0.7624782608695652,2010.0,0.0,440000.0,-1.349,450.0,-1.2984125
652,2.0,-1.2984125,-0.7588125,False,218.0,0.0,90.0,0.5865217391304348,1975.0,-1.6862499999999998,510000.0,-0.7588125,450.0,-1.2984125
653,2.0,-1.2984125,-1.39115625,False,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,435000.0,-1.39115625,450.0,-1.2984125
654,2.0,-1.2984125,-1.4333125,False,218.0,0.0,70.0,-0.5865217391304348,1960.0,-2.4089285714285715,430000.0,-1.4333125,450.0,-1.2984125
655,2.0,-1.2984125,-1.4333125,False,218.0,0.0,70.0,-0.5865217391304348,1960.0,-2.4089285714285715,430000.0,-1.4333125,450.0,-1.2984125
656,2.0,-1.2984125,-0.843125,False,218.0,0.0,80.0,0.0,1976.0,-1.6380714285714286,500000.0,-0.843125,450.0,-1.2984125
657,2.0,-1.2984125,-2.1078125,True,218.0,0.0,40.0,-2.3460869565217393,1975.0,-1.6862499999999998,350000.0,-2.1078125,450.0,-1.2984125
658,4.0,-1.2141,0.0,False,500.0,0.04864182692307692,144.0,-0.51262,1915.0,-0.9274374999999999,900000.0,0.0,450.0,-1.2141
659,2.0,-1.2984125,-0.2529375,False,218.0,0.0,90.0,0.5865217391304348,1950.0,-2.8907142857142856,570000.0,-0.2529375,450.0,-1.2984125
660,2.0,-1.2984125,1.6019375,False,218.0,0.0,112.0,1.8768695652173912,2016.0,0.28907142857142853,790000.0,1.6019375,450.0,-1.2984125
661,1.0,0.5620833333333334,0.0,False,218.0,0.0,50.0,-0.6745,1990.0,0.6745,415000.0,0.0,445.0,0.5620833333333334
662,2.0,-1.382725,-1.89703125,False,218.0,0.0,80.0,0.0,1975.0,-1.6862499999999998,375000.0,-1.89703125,445.0,-1.382725
663,2.0,-1.382725,-0.5901875,False,218.0,0.0,82.0,0.11730434782608695,1965.0,-2.1680357142857143,530000.0,-0.5901875,445.0,-1.382725
664,2.0,-1.382725,-0.33725,False,218.0,0.0,80.0,0.0,1970.0,-1.9271428571428573,560000.0,-0.33725,445.0,-1.382725
665,2.0,-1.382725,-1.13821875,False,218.0,0.0,70.0,-0.5865217391304348,1970.0,-1.9271428571428573,465000.0,-1.13821875,445.0,-1.382725
666,2.0,-1.382725,1.180375,False,218.0,0.0,94.0,0.8211304347826086,2016.0,0.28907142857142853,740000.0,1.180375,445.0,-1.382725
667,2.0,-1.4670375,-1.89703125,False,218.0,0.0,64.0,-0.9384347826086956,1970.0,-1.9271428571428573,375000.0,-1.89703125,440.0,-1.4670375
668,2.0,-1.4670375,-1.01175,False,218.0,0.0,90.0,0.5865217391304348,1960.0,-2.4089285714285715,480000.0,-1.01175,440.0,-1.4670375
669,1.0,0.44966666666666666,2.0797083333333335,True,154.0,-43168000000.0,48.0,-0.9442999999999999,2024.0,2.2033666666666667,600000.0,2.0797083333333335,440.0,0.44966666666666666
670,2.0,-1.4670375,0.33725,False,218.0,0.0,90.0,0.5865217391304348,2016.0,0.28907142857142853,640000.0,0.33725,440.0,-1.4670375
671,3.0,-2.8329000000000004,-1.0492222222222223,True,218.0,0.0,90.0,-1.7986666666666666,1970.0,-1.01175,610000.0,-1.0492222222222223,440.0,-2.8329000000000004
672,2.0,-1.4670375,-0.5901875,False,218.0,0.0,70.0,-0.5865217391304348,1960.0,-2.4089285714285715,530000.0,-0.5901875,440.0,-1.4670375
673,2.0,-1.4670375,-1.349,False,218.0,0.0,60.0,-1.1730434782608696,1960.0,-2.4089285714285715,440000.0,-1.349,440.0,-1.4670375
674,4.0,-1.2583295081967214,0.88528125,True,630.0,0.4702043269230769,210.0,1.26806,2000.0,0.505875,1110000.0,0.88528125,440.0,-1.2583295081967214
675,2.0,-1.4670375,-0.6745,False,218.0,0.0,90.0,0.5865217391304348,2000.0,-0.4817857142857143,520000.0,-0.6745,440.0,-1.4670375
676,4.0,-1.2583295081967214,-0.54803125,False,479.0,-0.019456730769230768,140.0,-0.62054,1960.0,-0.168625,770000.0,-0.54803125,440.0,-1.2583295081967214
677,2.0,-1.55135,0.5901875,False,931.0,480918499999.99994,280.0,11.730434782608697,1974.0,-1.7344285714285714,670000.0,0.5901875,435.0,-1.55135
678,2.0,-1.55135,-0.7588125,False,218.0,0.0,60.0,-1.1730434782608696,1980.0,-1.4453571428571428,510000.0,-0.7588125,435.0,-1.55135
679,2.0,-1.55135,-1.05390625,False,218.0,0.0,73.0,-0.4105652173913043,1960.0,-2.4089285714285715,475000.0,-1.05390625,435.0,-1.55135
680,2.0,-1.6356625,-1.9391875,False,218.0,0.0,60.0,-1.1730434782608696,1975.0,-1.6862499999999998,370000.0,-1.9391875,430.0,-1.6356625
681,2.0,-1.6356625,-1.9391875,False,218.0,0.0,60.0,-1.1730434782608696,1965.0,-2.1680357142857143,370000.0,-1.9391875,430.0,-1.6356625
682,2.0,-1.6356625,-0.7588125,False,218.0,0.0,68.0,-0.7038260869565217,2017.0,0.33725,510000.0,-0.7588125,430.0,-1.6356625
684,2.0,-1.6356625,-0.843125,False,218.0,0.0,70.0,-0.5865217391304348,1970.0,-1.9271428571428573,500000.0,-0.843125,430.0,-1.6356625
685,2.0,-1.6356625,0.168625,False,317.0,66775499999.99999,90.0,0.5865217391304348,2010.0,0.0,620000.0,0.168625,430.0,-1.6356625
686,2.0,-1.6356625,-1.22253125,False,218.0,0.0,70.0,-0.5865217391304348,1975.0,-1.6862499999999998,455000.0,-1.22253125,430.0,-1.6356625
687,2.0,-1.6356625,-1.180375,False,218.0,0.0,60.0,-1.1730434782608696,1960.0,-2.4089285714285715,460000.0,-1.180375,430.0,-1.6356625
688,2.0,-1.6356625,-0.7588125,False,218.0,0.0,60.0,-1.1730434782608696,1980.0,-1.4453571428571428,510000.0,-0.7588125,430.0,-1.6356625
689,2.0,-1.6356625,0.168625,False,433.0,145017499999.99997,100.0,1.1730434782608696,1960.0,-2.4089285714285715,620000.0,0.168625,430.0,-1.6356625
690,2.0,-1.6356625,-1.68625,False,218.0,0.0,70.0,-0.5865217391304348,1970.0,-1.9271428571428573,400000.0,-1.68625,430.0,-1.6356625
691,4.0,-1.3246737704918032,-2.529375,True,218.0,-0.8658245192307692,130.0,-0.8903399999999999,1925.0,-0.7588125,300000.0,-2.529375,425.0,-1.3246737704918032
692,2.0,-1.7199749999999998,-1.7705625,False,218.0,0.0,80.0,0.0,1975.0,-1.6862499999999998,390000.0,-1.7705625,425.0,-1.7199749999999998
693,2.0,-1.7199749999999998,-1.39115625,False,218.0,0.0,80.0,0.0,1965.0,-2.1680357142857143,435000.0,-1.39115625,425.0,-1.7199749999999998
694,2.0,-1.8042874999999998,-1.89703125,False,218.0,0.0,60.0,-1.1730434782608696,1975.0,-1.6862499999999998,375000.0,-1.89703125,420.0,-1.8042874999999998
695,2.0,-1.8042874999999998,-2.192125,True,218.0,0.0,70.0,-0.5865217391304348,1965.0,-2.1680357142857143,340000.0,-2.192125,420.0,-1.8042874999999998
697,1.0,0.0,0.2810416666666667,False,218.0,0.0,52.0,-0.40469999999999995,2000.0,1.1241666666666668,440000.0,0.2810416666666667,420.0,0.0
698,2.0,-1.8042874999999998,0.5901875,False,218.0,0.0,100.0,1.1730434782608696,1980.0,-1.4453571428571428,670000.0,0.5901875,420.0,-1.8042874999999998
699,2.0,-1.8042874999999998,-1.2646875,False,218.0,0.0,70.0,-0.5865217391304348,1960.0,-2.4089285714285715,450000.0,-1.2646875,420.0,-1.8042874999999998
702,2.0,-1.8042874999999998,-1.0960625,False,218.0,0.0,70.0,-0.5865217391304348,1970.0,-1.9271428571428573,470000.0,-1.0960625,420.0,-1.8042874999999998
703,2.0,-1.8042874999999998,0.168625,False,218.0,0.0,70.0,-0.5865217391304348,1970.0,-1.9271428571428573,620000.0,0.168625,420.0,-1.8042874999999998
704,1.0,0.0,-1.0679583333333333,False,218.0,0.0,40.0,-2.0235,1975.0,0.0,320000.0,-1.0679583333333333,420.0,0.0
705,2.0,-1.8042874999999998,-1.517625,False,218.0,0.0,90.0,0.5865217391304348,1975.0,-1.6862499999999998,420000.0,-1.517625,420.0,-1.8042874999999998
706,2.0,-1.8042874999999998,-2.1078125,True,218.0,0.0,60.0,-1.1730434782608696,1970.0,-1.9271428571428573,350000.0,-2.1078125,420.0,-1.8042874999999998
707,3.0,-3.1027,-1.498888888888889,False,221.0,0.03400840336134454,110.0,-0.8993333333333333,2005.0,0.168625,550000.0,-1.498888888888889,420.0,-3.1027
