Last Rental Date,Street Address,Suburb,Postcode,Bed,Bath,Car,Land Size (sqm),Floor Size (sqm),Year Built,Last Rental Price,Days on Market,Active Listing,Capital Value,Land Value,Dollar_Volume,Volume,VWAP_3M,VWAP_12M,Volume_all,Rolling_PV_3M_all,Rolling_V_3M_all,Rolling_PV_12M_all,Rolling_V_12M_all,VWAP_3M_all,VWAP_12M_all,Percentage_Diff,Percentage_Diff_all,Rolling_Median_1M_all,Rolling_Median_12M_all
2023-12-12,28 PURCHAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,480.0,112.0,1910.0,600.0,7,False,700000.0,590000.0,600.0,600.0,626.4349825562956,626.6183464624899,600.0,38018023.0,61227.0,58664000.0,95460.0,621.142774671351,614.6320893948978,-0.029262454128483023,1.0592817050705912,560.0,550.0
2023-12-14,209B CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,67.0,80.0,2022.0,580.0,7,False,600000.0,190000.0,580.0,580.0,508.02367398572335,510.99068002343944,580.0,38354423.0,61807.0,59000400.0,96040.0,620.9355839743904,614.5401215168657,-0.5806379947242856,1.0406907919598138,560.0,550.0
2023-12-19,3/46 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,92.0,2016.0,410.0,22,False,700000.0,280000.0,410.0,410.0,507.5713639857136,512.0897657687344,410.0,38644173.0,62037.0,59761400.0,97220.0,623.881836596894,615.5696725544882,-0.8823456520826796,1.350320591316988,560.0,550.0
2023-12-27,2/9 SOMME STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,80.0,1970.0,580.0,22,False,620000.0,395000.0,580.0,580.0,503.98314657921105,510.95318652075923,580.0,35933423.0,57487.0,60097800.0,97800.0,622.9213695052953,614.7027360625385,-1.3641249581022035,1.3370094129401449,555.0,550.0
2024-01-01,473B MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,147.0,128.0,2013.0,650.0,7,False,850000.0,305000.0,650.0,650.0,625.8207868649318,626.2320975114271,650.0,34012073.0,54127.0,60520300.0,98450.0,625.070415920121,614.4969325153374,-0.06568022433372242,1.7206730978302613,552.5,550.0
2024-01-04,2/30 EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,257.0,165.0,2007.0,720.0,7,False,880000.0,430000.0,720.0,720.0,633.2914812606083,626.5999428557823,720.0,31980373.0,50737.0,61038700.0,99170.0,628.3753579544405,614.7313357034027,1.0679123867022342,2.219509801859324,580.0,550.0
2024-01-04,1/78 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1960.0,450.0,7,False,430000.0,255000.0,450.0,450.0,504.94756883421206,512.023765605368,450.0,32182873.0,51187.0,61241200.0,99620.0,630.316593413091,615.4956135928204,-1.382005533041951,2.407974889334533,580.0,550.0
2024-01-05,3/32 EDWARD AVENUE ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,76.0,2017.0,470.0,7,False,570000.0,170000.0,470.0,470.0,505.26387916374915,511.28649919433656,470.0,32403773.0,51657.0,61462100.0,100090.0,628.7313771074687,614.7480425617346,-1.1779344927115407,2.274644826433893,555.0,550.0
2024-01-10,4/138 WESTMINSTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,136.0,96.0,2021.0,550.0,7,False,700000.0,210000.0,550.0,550.0,504.453967943706,510.780207164662,550.0,30792273.0,48587.0,61764600.0,100640.0,627.287163404766,614.0683384953542,-1.2385443155820193,2.1526634872271426,567.5,550.0
2024-01-10,1036D COLOMBO STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,61.0,2014.0,510.0,7,False,520000.0,200000.0,510.0,510.0,509.01781714518427,511.3350567173393,510.0,31052373.0,49097.0,62024700.0,101150.0,633.7553872435013,613.7182034976153,-0.4531743993911146,3.2648833995297855,555.0,550.0
2024-01-11,18 ALLARD STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,1.0,572.0,104.0,1930.0,570.0,7,False,600000.0,540000.0,570.0,570.0,636.714456809222,628.1741379713944,570.0,30537448.0,48412.0,62620000.0,102240.0,631.5067931942644,612.718599390184,1.3595463935219374,3.06636583625496,560.0,550.0
2024-01-11,3/90 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,2.0,218.0,130.0,1990.0,620.0,7,False,610000.0,305000.0,620.0,620.0,509.04267142998907,511.3177698225303,620.0,30921848.0,49032.0,63004400.0,102860.0,630.7826158803603,612.4804381846635,-0.4449480395197046,2.988206080498299,570.0,550.0
2024-01-11,167B GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,153.0,99.0,2023.0,550.0,8,False,650000.0,240000.0,550.0,550.0,512.3541927409261,513.0020496413127,550.0,31505248.0,50112.0,63587800.0,103940.0,629.5699931399056,612.1027178643969,-0.12628739024329258,2.853650991201495,560.0,550.0
2024-01-12,167C GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,152.0,99.0,2023.0,580.0,15,False,650000.0,240000.0,580.0,580.0,513.3251735134121,513.5037847967059,580.0,31841648.0,50692.0,63924200.0,104520.0,628.6966794380587,611.774100442563,-0.03478285624798025,2.7661483190043032,570.0,550.0
2024-01-12,140C SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,218.0,145.0,2000.0,550.0,7,False,600000.0,310000.0,550.0,550.0,642.2444517149245,627.4081406361894,550.0,32144148.0,51242.0,64226700.0,105070.0,628.139509192772,611.5977803291236,2.3646985300017196,2.704674443839013,560.0,550.0
2024-01-12,71B CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,218.0,126.0,2015.0,395.0,7,False,660000.0,255000.0,395.0,395.0,515.0906683710738,514.4413301893672,395.0,32300173.0,51637.0,64382725.0,105465.0,627.3008079309941,611.2753402493576,0.12622200892519705,2.621644719889939,550.0,550.0
2024-01-15,32A EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,4,1.0,218.0,129.0,2011.0,790.0,7,False,750000.0,295000.0,790.0,790.0,870.6859285399206,860.1448096322812,790.0,32923323.0,52417.0,66168375.0,108095.0,625.6265713676952,610.8221890871814,1.225505146295755,2.423681153862074,550.0,550.0
2024-01-15,2/455 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,110.0,1980.0,595.0,10,False,520000.0,445000.0,595.0,595.0,641.403083820876,628.5153513198322,595.0,32299223.0,51627.0,65544275.0,107305.0,625.9836573130585,610.9104113953706,2.0505040129856043,2.467341468818541,560.0,550.0
2024-01-15,4/113 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,4,1.0,186.0,123.0,2020.0,750.0,7,False,770000.0,400000.0,750.0,750.0,639.5585261263169,626.4369853326946,750.0,31700173.0,50537.0,64945225.0,106215.0,625.523810445998,610.4653202484236,2.094630601456842,2.4667232843704383,570.0,550.0
2024-01-15,5/80 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,58.0,2016.0,495.0,7,False,445000.0,245000.0,495.0,495.0,512.9634064307817,513.3053549070596,495.0,31945198.0,51032.0,65190250.0,106710.0,627.2666165383778,611.4505954902792,-0.06661697038789881,2.5866392419516497,560.0,550.0
2024-01-16,3/167 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,74.0,2021.0,540.0,37,False,600000.0,190000.0,540.0,540.0,512.8552973894322,513.0897518262069,540.0,32912423.0,52407.0,66459975.0,108635.0,628.1039166682565,612.1316897173782,-0.0456946247591697,2.6092795421607193,550.0,550.0
2024-01-16,471 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,201.0,145.0,2000.0,675.0,3,False,700000.0,295000.0,675.0,675.0,639.9410082609617,628.0740084985836,675.0,33368048.0,53082.0,66915600.0,109310.0,628.0157803346881,611.7731394117918,1.8894269786368438,2.655010473083742,560.0,550.0
2024-01-16,38 FRANCIS AVENUE ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,2.0,760.0,150.0,1910.0,630.0,7,False,900000.0,460000.0,630.0,630.0,641.1509279615523,628.7647135785778,630.0,33764948.0,53712.0,67312500.0,109940.0,628.6132398929957,612.1635714939164,1.9699283556290934,2.687136112809808,570.0,550.0
2024-01-17,5/34 EVERSLEIGH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,110.0,1990.0,470.0,7,False,600000.0,295000.0,470.0,470.0,639.3604600798883,628.29543958028,470.0,34870748.0,55802.0,68715325.0,112575.0,626.2171618593219,610.9845680388921,1.7611174302013168,2.493122513604982,560.0,550.0
2024-01-17,3/75 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,56.0,2016.0,460.0,7,False,450000.0,185000.0,460.0,460.0,514.0411306554652,514.5700288448331,460.0,34649848.0,55332.0,68494425.0,112105.0,627.6105846333285,611.6066550226163,-0.10278449185143898,2.616702987007284,550.0,550.0
2024-01-17,30A RUTLAND STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,179.0,95.0,2023.0,575.0,7,False,660000.0,300000.0,575.0,575.0,512.467839669644,513.7639594497414,575.0,34090148.0,54282.0,67934725.0,111055.0,628.5870184519708,611.9125633598842,-0.2522792337332363,2.724973483226213,560.0,550.0
2024-01-17,2/167 INNES ROAD ,ST ALBANS,8052,2.0,1,1.0,175.0,70.0,2023.0,540.0,41,False,680000.0,300000.0,540.0,540.0,512.5963022796625,513.4311320976343,540.0,33759523.0,53707.0,67604100.0,110480.0,628.6295055108728,612.2657813352738,-0.16259820758454843,2.6726504525390644,550.0,550.0
2024-01-17,43B PURCHAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,214.0,110.0,2005.0,590.0,7,False,550000.0,350000.0,590.0,590.0,640.8029620090148,628.781453677214,590.0,34438248.0,54872.0,68282825.0,111645.0,628.0193802733871,611.7214443293864,1.9118738731075902,2.664274089960626,560.0,550.0
2024-01-18,72 AYLESFORD STREET ,"MAIREHAU, CHRISTCHURCH",8013,2.0,1,2.0,632.0,102.0,1920.0,600.0,37,False,650000.0,410000.0,600.0,600.0,512.9748648880501,514.0013592496941,600.0,34133948.0,54602.0,69075325.0,113175.0,624.9014013834629,610.3959582500555,-0.19970654613490718,2.3763989484781463,572.5,550.0
2024-01-19,99B WARRINGTON STREET ,CHRISTCHURCH,-,3.0,3,1.0,195.0,147.0,2022.0,670.0,7,False,800000.0,285000.0,670.0,670.0,635.6144289143018,626.7307619508297,670.0,34092848.0,54572.0,69524225.0,113845.0,625.1409838467455,610.3408438259332,1.4174614527967127,2.4248975257885887,575.0,550.0
2024-01-20,3/555 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,146.0,135.0,2020.0,700.0,16,False,840000.0,360000.0,700.0,700.0,633.8668438738151,627.3319853169912,700.0,34582848.0,55272.0,70014225.0,114545.0,624.7315106648098,610.69194958057,1.0416906374575876,2.29895958082995,577.5,550.0
2024-01-20,77A ABBERLEY CRESCENT ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,218.0,140.0,1970.0,550.0,7,False,670000.0,415000.0,550.0,550.0,636.109840593052,628.3718187207425,550.0,34885348.0,55822.0,70316725.0,115095.0,625.6847590099869,611.2377231655681,1.231439991701545,2.363570718377516,575.0,550.0
2024-01-24,50 DOVER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,150.0,1995.0,700.0,7,False,750000.0,395000.0,700.0,700.0,633.8746991363444,627.5004750449776,700.0,34050148.0,54862.0,70974825.0,116205.0,619.6253461836712,610.2318081468335,1.0158118351878282,1.5393392988419063,577.5,550.0
2024-01-24,19 RUTLAND STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,559.0,100.0,1960.0,600.0,7,False,790000.0,510000.0,600.0,600.0,635.7263662326346,628.5120492734558,600.0,34410148.0,55462.0,71334825.0,116805.0,620.6508694542671,610.7725571188847,1.1478406766454883,1.6173471155907848,580.0,550.0
2024-01-24,4/30 EDGEWARE ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,70.0,1965.0,550.0,7,False,365000.0,285000.0,550.0,550.0,515.0506967598529,515.1546198203031,550.0,34712648.0,56012.0,71637325.0,117355.0,620.427463849122,610.7172210093746,-0.020173178391837625,1.5899736417614976,577.5,550.0
2024-01-25,111 CALEDONIAN ROAD ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,1.0,524.0,140.0,1905.0,500.0,7,False,810000.0,660000.0,500.0,500.0,945.0123456790124,856.7146394305169,500.0,34123523.0,54927.0,71887325.0,117855.0,619.7359137327716,610.4326615823783,10.306548083173828,1.5240423286455833,575.0,550.0
2024-01-25,77 RUTLAND STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,2.0,733.0,155.0,1905.0,1200.0,7,False,1800000.0,670000.0,1200.0,1200.0,927.7061855670103,846.0057039927949,1200.0,35563523.0,56127.0,73327325.0,119055.0,621.2522620933239,609.964150863349,9.657202213723037,1.850618796858406,577.5,550.0
2024-01-26,3/18 ALBANY STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,110.0,1970.0,520.0,7,False,640000.0,430000.0,520.0,520.0,515.8534914801203,515.577762077188,520.0,35018298.0,55092.0,73597725.0,119575.0,633.6259376057869,615.9113434967032,0.05347969272789866,2.876159742165637,572.5,550.0
2024-01-26,6/21 HENDON STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,120.0,73.0,2022.0,530.0,8,False,640000.0,220000.0,530.0,530.0,514.6868059805893,515.6279577403301,530.0,35299198.0,55622.0,73878625.0,120105.0,635.6330864735352,615.4942504704161,-0.18252535488286745,3.2719779246885197,570.0,550.0
2024-01-29,138 PACKE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,70.0,1975.0,525.0,6,False,370000.0,260000.0,525.0,525.0,515.8208585815481,516.5859937769063,525.0,35146323.0,55497.0,74490650.0,121210.0,634.3356254092993,614.9482122881883,-0.14811380962230086,3.152690378425766,560.0,550.0
2024-01-29,6/611 MADRAS STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,161.0,87.0,1990.0,580.0,15,False,530000.0,260000.0,580.0,580.0,515.0335840027345,515.7923266151655,580.0,34870698.0,54972.0,74215025.0,120685.0,634.6265506454281,615.1169809749803,-0.14710234590152776,3.171684455780189,570.0,550.0
2024-01-30,94 PACKE STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,1,2.0,193.0,99.0,2005.0,580.0,7,False,640000.0,235000.0,580.0,580.0,634.7180488263795,628.1750871594871,580.0,35482723.0,56077.0,74827050.0,121790.0,633.3013135845181,614.5586172758024,1.0415824824379154,3.049781710294423,572.5,550.0
2024-01-31,2/36 ALLARD STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,147.0,66.0,2024.0,550.0,8,False,660000.0,250000.0,550.0,550.0,516.021995909679,516.6790945686766,550.0,35905223.0,56727.0,75552050.0,122990.0,633.7597771329904,614.5830610911466,-0.12717732648853208,3.120280602559548,560.0,550.0
2024-01-31,13/93 PACKE STREET ,"EDGEWARE, CHRISTCHURCH",8013,3.0,2,2.0,305.0,126.0,2016.0,650.0,7,False,750000.0,285000.0,650.0,650.0,636.4727191190393,627.6309373113401,650.0,35602723.0,56177.0,75249550.0,122440.0,632.7500222907787,614.3940389194515,1.40875493575506,2.9876564889220356,570.0,550.0
2024-02-01,490B MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,4.0,2,1.0,326.0,171.0,2005.0,790.0,7,False,700000.0,430000.0,790.0,790.0,964.1741071428571,869.7969756370765,790.0,36049073.0,56537.0,76176150.0,123780.0,632.9476792356373,614.2942515651679,10.850478232193762,3.036562302665564,572.5,550.0
2024-02-01,1/80 BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,5,5.0,931.0,280.0,1974.0,435.0,7,False,670000.0,305000.0,435.0,435.0,516.021995909679,517.0609204741963,435.0,36238298.0,56972.0,76365375.0,124215.0,637.6191343721811,615.4156568104702,-0.2009288506206368,3.6078831137942426,570.0,550.0
2024-02-02,14 VERLAMIO LANE ,"EDGEWARE, CHRISTCHURCH",8013,2.0,2,1.0,189.0,96.0,2019.0,560.0,7,False,660000.0,260000.0,560.0,560.0,515.6037413513283,516.3238767756854,560.0,36551898.0,57532.0,76678975.0,124775.0,636.0720704907674,614.7838425310953,-0.13947358562115092,3.4627175418318448,565.0,550.0
2024-02-07,4/36 ALLARD STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,127.0,66.0,2024.0,530.0,7,False,660000.0,240000.0,530.0,530.0,516.6407775089681,516.8231139777923,530.0,32538048.0,53462.0,76959875.0,125305.0,635.3316067579782,614.5379683430174,-0.03528024654719318,3.383621433680791,565.0,550.0
2024-02-07,1/123 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,1.0,76.0,77.0,2021.0,510.0,7,False,600000.0,205000.0,510.0,510.0,636.8970992808534,627.9105559722302,510.0,32798148.0,53972.0,77219975.0,125815.0,608.6201039991022,614.1803998244284,1.431182072534002,-0.9053196466242943,560.0,550.0
2024-02-08,2/507 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,218.0,150.0,1997.0,645.0,7,False,630000.0,335000.0,645.0,645.0,637.0770900670558,626.765335466301,645.0,32436152.0,53098.0,77636000.0,126460.0,607.6882087008079,613.7580972062154,1.6452337130423778,-0.9889708230387959,565.0,550.0
2024-02-12,8/91 SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,114.0,76.0,2021.0,545.0,3,False,710000.0,415000.0,545.0,545.0,519.9011854287445,516.9641371511651,545.0,33690981.0,54699.0,79518650.0,129180.0,616.6480038408981,615.8636840673223,0.5681338542678365,0.12735282074045462,575.0,550.0
2024-02-12,211A SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,379.0,148.0,2014.0,800.0,7,False,860000.0,440000.0,800.0,800.0,639.8275862068965,627.5886789648703,800.0,33393956.0,54154.0,79221625.0,128635.0,613.8987892191776,614.7113466578011,1.950147867901761,-0.1321852025412171,577.5,550.0
2024-02-12,51A BISHOP STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,213.0,163.0,2000.0,675.0,7,False,820000.0,350000.0,675.0,675.0,637.3161785346683,626.9866049591752,675.0,32753956.0,53354.0,78581625.0,127835.0,613.1158715996887,614.391318024536,1.6474950969910571,-0.20759512503337663,580.0,550.0
2024-02-13,1036G COLOMBO STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,61.0,2014.0,500.0,7,False,520000.0,200000.0,500.0,500.0,520.8283202221194,517.2693191123894,500.0,33838581.0,54879.0,79768650.0,129680.0,615.9341304228597,615.5647159002941,0.6880363822538359,0.06001229651788076,577.5,550.0
2024-02-13,17 KINLOCH STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,1.0,134.0,134.0,2023.0,710.0,15,False,870000.0,330000.0,710.0,710.0,645.5840071877808,630.1135111387724,710.0,34342681.0,55589.0,80272750.0,130390.0,616.6034548734489,615.1191394201111,2.455191925824496,0.2413053599237846,580.0,550.0
2024-02-13,10 REHUA LANE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,60.0,1980.0,435.0,7,False,510000.0,210000.0,435.0,435.0,520.3573043871552,517.0985623034785,435.0,34531906.0,56024.0,80461975.0,130825.0,617.7963446005505,615.6357849528338,0.6301974751506204,0.350947703256435,577.5,550.0
2024-02-15,144A HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,207.0,157.0,2010.0,750.0,7,False,990000.0,430000.0,750.0,750.0,647.5750979538528,631.1384557003198,750.0,33797981.0,54529.0,81024475.0,131575.0,616.3770169927174,615.0351614752532,2.6042847025213667,0.21817541524707995,567.5,550.0
2024-02-15,2/12 OXLEY AVENUE ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1970.0,500.0,16,False,430000.0,180000.0,500.0,500.0,518.7103570636505,516.398337320105,500.0,34047981.0,55029.0,81274475.0,132075.0,619.8166296832878,615.804484134524,0.44772021450414645,0.651529122007387,560.0,550.0
2024-02-15,191 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,650.0,110.0,1930.0,470.0,17,False,690000.0,380000.0,470.0,470.0,517.6361098185203,516.2391363442197,470.0,34268881.0,55499.0,81495375.0,132545.0,618.7279616202366,615.3660798788567,0.27060588319462503,0.5463222383075954,555.0,550.0
2024-02-16,420 MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,2,1.0,167.0,131.0,2017.0,570.0,7,False,750000.0,325000.0,570.0,570.0,516.6165755919855,515.8209805279766,570.0,34593781.0,56069.0,81820275.0,133115.0,617.4684408728085,614.8506167716624,0.15423860099572992,0.42576587381358477,565.0,550.0
2024-02-19,1036E COLOMBO STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,61.0,2014.0,500.0,7,False,520000.0,200000.0,500.0,500.0,517.9671549045717,516.4087396749268,500.0,33518881.0,54279.0,82070275.0,133615.0,616.9858745474327,614.658565901664,0.3017794064883339,0.37863437929228944,550.0,550.0
2024-02-20,493E MANCHESTER STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,183.0,2000.0,680.0,20,False,710000.0,350000.0,680.0,680.0,649.6396005210595,632.7278254203142,680.0,33642656.0,54644.0,82677075.0,134675.0,614.8590912460159,613.5652449718273,2.6728356840496184,0.21087346207948762,555.0,550.0
2024-02-22,2/234A SPRINGFIELD ROAD ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,90.0,1990.0,465.0,7,False,550000.0,230000.0,465.0,465.0,518.3769401330377,516.2540628181441,465.0,33971106.0,55444.0,83005525.0,135475.0,613.9595300023645,613.2086512110214,0.41120786600789955,0.12245078243110118,550.0,550.0
2024-02-23,4/169 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,218.0,74.0,2021.0,560.0,7,False,600000.0,190000.0,560.0,560.0,517.2985009776232,515.8086418599436,560.0,34284706.0,56004.0,83319125.0,136035.0,612.7102301421254,612.6999446392323,0.28883950301945416,0.0016787177774543408,550.0,550.0
2024-02-26,7/129 SHERBORNE STREET ,"ST ALBANS, CHRISTCHURCH",8014,2.0,1,1.0,75.0,71.0,2022.0,590.0,7,False,630000.0,205000.0,590.0,590.0,518.3128313891834,516.2663547080474,590.0,33556281.0,55149.0,83667225.0,136625.0,612.1831654881794,612.4830006983497,0.3963993900577399,-0.04895404604346598,560.0,550.0
2024-02-26,109 TRAFALGAR STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,402.0,112.0,1930.0,700.0,7,False,790000.0,430000.0,700.0,700.0,652.9627446356991,633.2940689460797,700.0,34046281.0,55849.0,84157225.0,137325.0,608.4658108034597,612.3859103385179,3.1057729187882233,-0.6401354879133646,560.0,550.0
2024-02-26,210 CRANFORD STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,2.0,620.0,130.0,1930.0,600.0,7,False,780000.0,435000.0,600.0,600.0,648.0718475073314,634.1065791992205,600.0,34406281.0,56449.0,84517225.0,137925.0,609.6130817024476,612.8325141088658,2.2023534790865784,-0.5253364226438936,565.0,550.0
2024-02-27,1/53 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,218.0,112.0,1945.0,485.0,7,False,650000.0,325000.0,485.0,485.0,646.7022792022792,633.7541717611807,485.0,34742831.0,57039.0,85038675.0,138945.0,610.1709162923931,612.4761664018489,2.0430804274023417,-0.37638201058476267,560.0,550.0
2024-02-27,45 CANON STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,3,5.0,139.0,153.0,2021.0,710.0,35,False,950000.0,305000.0,710.0,710.0,643.0621954049664,632.5220480240462,710.0,35246931.0,57749.0,85542775.0,139655.0,609.1065937341117,612.0311993954442,1.6663683762244905,-0.47785238141803965,565.0,550.0
2024-02-27,4/21 HENDON STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,124.0,72.0,2022.0,535.0,7,False,640000.0,220000.0,535.0,535.0,520.063107800538,517.062279305487,535.0,34507606.0,56554.0,84803450.0,138460.0,609.5109036475402,612.7766902301976,0.5803611315607241,-0.5329488922678397,560.0,550.0
2024-02-28,3/118 GERALDINE STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,218.0,60.0,1975.0,430.0,7,False,370000.0,200000.0,430.0,430.0,521.988051091883,517.236157414118,430.0,34466406.0,56494.0,85727675.0,140085.0,610.3470363123171,612.5292685546525,0.9187087193443166,-0.3562657907735102,560.0,550.0
2024-02-28,62D CLEVELAND STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,146.0,72.0,2023.0,540.0,7,False,590000.0,260000.0,540.0,540.0,521.4493501134723,516.561756139657,540.0,34758006.0,57034.0,86019275.0,140625.0,610.0896732396361,611.968983117393,0.9461780543610236,-0.30709234121370343,560.0,550.0
2024-02-29,7/37 CORNWALL STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,218.0,120.0,1990.0,600.0,7,False,680000.0,295000.0,600.0,600.0,645.1977083801393,633.4502564794816,600.0,34574006.0,56594.0,86379275.0,141225.0,609.4260616474384,611.6926222222222,1.8545184535793433,-0.3705391388487979,560.0,550.0
2024-03-02,972A COLOMBO STREET ,"ST ALBANS, CHRISTCHURCH",8014,3.0,2,2.0,240.0,141.0,2005.0,650.0,7,False,700000.0,430000.0,650.0,650.0,645.6979431476774,633.1149939863691,650.0,34820106.0,56824.0,86801775.0,141875.0,610.9129236314803,611.6429456540981,1.9874666183595735,-0.11935427814622102,560.0,550.0
2024-03-02,4 SQUIRE STREET ,"MAIREHAU, CHRISTCHURCH",8013,3.0,1,1.0,640.0,190.0,1939.0,575.0,7,False,910000.0,350000.0,575.0,575.0,645.8234238276868,633.2963611726212,575.0,35150731.0,57399.0,87132400.0,142450.0,612.7711178375334,611.8186784140969,1.9780727354678471,0.15567347925783748,560.0,550.0
2024-03-04,7/21 HENDON STREET ,"EDGEWARE, CHRISTCHURCH",8013,2.0,1,1.0,127.0,92.0,2022.0,560.0,7,False,680000.0,220000.0,560.0,560.0,527.0223693220726,517.1092185075469,560.0,34032956.0,55624.0,88546225.0,144795.0,612.3666279238704,611.7282559711582,1.9170323134320642,0.1043554791659467,560.0,550.0
2024-03-04,154 HOLLY ROAD ,"ST ALBANS, CHRISTCHURCH",8014,3.0,1,1.0,159.0,151.0,2012.0,750.0,26,False,950000.0,390000.0,750.0,750.0,644.0419947506562,632.7476468758696,750.0,33181631.0,54029.0,87694900.0,143200.0,612.3927420338333,611.6700596700597,1.7849687676518962,0.11814904985924114,565.0,550.0
